response,cv,region,identity,experience,date,ssyk1,vacancy,sent,ssyk
"",2,Stockholm,3,2,2018-03-28,4,2514,2018-03-28,4224
"",1,Stockholm,4,3,2018-08-08,4,2595,2018-08-08,4224
"",3,Stockholm,3,2,2018-04-04,4,3037,2018-04-04,4224
Ja,1,Stockholm,1,1,2018-10-12,4,3293,2018-10-14,4224
"",2,Stockholm,4,3,2018-09-14,4,34,2018-09-17,4224
"",1,Stockholm,3,1,2018-08-22,4,441,2018-08-23,4224
"",3,Stockholm,1,1,2018-03-26,4,716,2018-03-27,4224
"",1,Stockholm,3,1,2018-04-04,4,745,2018-04-05,4224
"",3,Stockholm,1,1,2018-04-04,4,805,2018-04-05,4224
"",3,Stockholm,2,3,2018-05-09,4,1731,2018-05-10,4224
"",2,Stockholm,1,3,2018-08-08,4,1784,2018-08-09,4224
"",3,Stockholm,4,1,2018-04-04,4,1941,2018-04-05,4224
Nej,2,Stockholm,3,2,2018-05-18,4,2158,2018-05-21,4224
"",3,Stockholm,3,3,2018-04-11,4,2253,2018-04-12,4224
"",2,Stockholm,1,1,2018-04-23,4,2415,2018-04-24,4224
"",3,Stockholm,4,3,2018-03-28,4,2514,2018-03-29,4224
"",2,Stockholm,3,1,2018-08-08,4,2595,2018-08-09,4224
"",2,Stockholm,1,3,2018-04-04,4,3037,2018-04-05,4224
Ja,3,Stockholm,4,2,2018-10-12,4,3293,2018-10-15,4224
"",3,Stockholm,3,2,2018-03-28,4,26,2018-03-27,4224
"",2,Stockholm,4,1,2018-09-07,4,207,2018-09-06,4224
"",1,Stockholm,2,3,2018-03-28,4,26,2018-03-28,4224
"",1,Stockholm,1,2,2018-09-07,4,207,2018-09-09,4224
"",2,Stockholm,1,1,2018-03-28,4,26,2018-03-29,4224
"",3,Stockholm,3,3,2018-09-07,4,207,2018-09-10,4224
Ja,3,Stockholm,1,2,2018-09-21,4,2734,2018-09-20,4212
Ja,2,Stockholm,2,1,2018-09-21,4,2734,2018-09-23,4212
"",1,Stockholm,3,3,2018-09-21,4,2734,2018-09-24,4212
"",3,Stockholm,4,1,2018-04-16,4,1904,2018-04-15,4226
"",3,Stockholm,2,1,2018-03-26,4,2167,2018-03-25,4226
"",1,Stockholm,3,2,2018-04-16,4,1904,2018-04-16,4226
"",2,Stockholm,4,2,2018-03-26,4,2167,2018-03-26,4226
Ja,2,Stockholm,1,3,2018-04-16,4,1904,2018-04-17,4226
Ja,1,Stockholm,3,3,2018-03-26,4,2167,2018-03-27,4226
"",1,Stockholm,3,2,2018-04-23,4,1463,2018-04-22,4119
"",1,Stockholm,2,2,2018-03-22,4,2049,2018-03-22,4119
"",3,Stockholm,1,3,2018-04-23,4,1463,2018-04-23,4119
"",3,Stockholm,3,3,2018-03-22,4,2049,2018-03-23,4119
"",2,Stockholm,4,1,2018-04-23,4,1463,2018-04-24,4119
"",2,Stockholm,4,1,2018-03-22,4,2049,2018-03-25,4119
"",3,Stockholm,4,2,2018-03-22,4,1229,2018-03-22,4225
"",2,Stockholm,1,2,2018-04-10,4,1449,2018-04-09,4225
"",3,Stockholm,2,2,2018-05-16,4,1450,2018-05-15,4225
"",2,Stockholm,3,1,2018-09-07,4,1839,2018-09-06,4225
Ja,1,Stockholm,2,3,2018-03-22,4,3131,2018-03-22,4225
"",2,Stockholm,2,1,2018-03-22,4,1229,2018-03-23,4225
"",3,Stockholm,3,3,2018-04-10,4,1449,2018-04-10,4225
"",1,Stockholm,4,3,2018-05-16,4,1450,2018-05-16,4225
"",3,Stockholm,2,2,2018-09-07,4,1839,2018-09-09,4225
Ja,3,Stockholm,4,2,2018-03-22,4,3131,2018-03-23,4225
"",1,Stockholm,1,3,2018-03-22,4,1229,2018-03-25,4225
"",1,Stockholm,4,1,2018-04-10,4,1449,2018-04-11,4225
"",2,Stockholm,1,1,2018-05-16,4,1450,2018-05-17,4225
"",1,Stockholm,4,3,2018-09-07,4,1839,2018-09-10,4225
Nej,2,Stockholm,1,1,2018-03-22,4,3131,2018-03-25,4225
"",3,Stockholm,2,1,2018-03-22,4,75,2018-03-22,4322
"",1,Stockholm,3,1,2018-09-28,4,143,2018-09-27,4322
Nej,2,Stockholm,1,3,2018-04-20,4,223,2018-04-19,4322
"",1,Stockholm,3,3,2018-04-25,4,304,2018-04-24,4322
"",3,Stockholm,4,3,2018-03-26,4,542,2018-03-25,4322
"",1,Stockholm,1,2,2018-05-16,4,632,2018-05-15,4322
Ja,2,Stockholm,1,3,2018-09-07,4,643,2018-09-06,4322
"",2,Stockholm,4,3,2018-05-04,4,732,2018-05-03,4322
Nej,1,Stockholm,1,1,2018-03-22,4,806,2018-03-22,4322
"",3,Stockholm,3,3,2018-08-22,4,913,2018-08-21,4322
"",3,Stockholm,2,2,2018-03-22,4,1093,2018-03-22,4322
"",3,Stockholm,3,3,2018-10-17,4,1146,2018-10-16,4322
"",1,Stockholm,3,1,2018-08-08,4,1343,2018-08-07,4322
"",3,Stockholm,1,2,2018-03-22,4,1466,2018-03-22,4322
Nej,3,Stockholm,2,3,2018-05-18,4,1624,2018-05-17,4322
"",3,Stockholm,4,1,2018-05-16,4,1640,2018-05-15,4322
"",3,Stockholm,4,2,2018-10-19,4,1741,2018-10-18,4322
"",3,Stockholm,1,3,2018-08-24,4,1761,2018-08-23,4322
"",2,Stockholm,4,2,2018-10-29,4,2445,2018-10-29,4322
"",2,Stockholm,3,3,2018-03-22,4,2874,2018-03-22,4322
"",1,Stockholm,2,1,2018-03-22,4,3119,2018-03-22,4322
Ja,1,Stockholm,1,1,2018-05-25,4,3296,2018-05-24,4322
"",2,Stockholm,4,2,2018-03-22,4,75,2018-03-23,4322
"",2,Stockholm,2,3,2018-09-28,4,143,2018-09-30,4322
Nej,1,Stockholm,3,1,2018-04-20,4,223,2018-04-22,4322
"",2,Stockholm,2,1,2018-04-25,4,304,2018-04-25,4322
"",1,Stockholm,2,1,2018-03-26,4,542,2018-03-26,4322
"",3,Stockholm,2,3,2018-05-16,4,632,2018-05-16,4322
"",1,Stockholm,3,1,2018-09-07,4,643,2018-09-09,4322
"",3,Stockholm,3,1,2018-05-04,4,732,2018-05-06,4322
"",2,Stockholm,4,3,2018-03-22,4,806,2018-03-23,4322
"",1,Stockholm,2,2,2018-08-22,4,913,2018-08-22,4322
Ja,2,Stockholm,1,1,2018-03-22,4,1093,2018-03-23,4322
"",2,Stockholm,4,2,2018-10-17,4,1146,2018-10-17,4322
"",3,Stockholm,4,2,2018-08-08,4,1343,2018-08-08,4322
"",1,Stockholm,3,1,2018-03-22,4,1466,2018-03-23,4322
Nej,2,Stockholm,3,1,2018-05-18,4,1624,2018-05-20,4322
"",1,Stockholm,2,2,2018-05-16,4,1640,2018-05-16,4322
"",2,Stockholm,1,1,2018-10-19,4,1741,2018-10-21,4322
"",2,Stockholm,4,2,2018-08-24,4,1761,2018-08-26,4322
"",3,Stockholm,2,3,2018-10-29,4,2445,2018-10-30,4322
"",1,Stockholm,4,1,2018-03-22,4,2874,2018-03-23,4322
"",3,Stockholm,1,2,2018-03-22,4,3119,2018-03-23,4322
"",2,Stockholm,3,3,2018-05-25,4,3296,2018-05-27,4322
"",1,Stockholm,1,3,2018-03-22,4,75,2018-03-25,4322
"",3,Stockholm,1,2,2018-09-28,4,143,2018-10-01,4322
"",3,Stockholm,2,2,2018-04-20,4,223,2018-04-23,4322
"",3,Stockholm,4,2,2018-04-25,4,304,2018-04-26,4322
"",2,Stockholm,1,2,2018-03-26,4,542,2018-03-27,4322
"",2,Stockholm,3,1,2018-05-16,4,632,2018-05-17,4322
"",3,Stockholm,4,2,2018-09-07,4,643,2018-09-10,4322
"",1,Stockholm,2,2,2018-05-04,4,732,2018-05-07,4322
Ja,3,Stockholm,2,2,2018-03-22,4,806,2018-03-25,4322
"",2,Stockholm,1,1,2018-08-22,4,913,2018-08-23,4322
"",1,Stockholm,4,3,2018-03-22,4,1093,2018-03-25,4322
Ja,1,Stockholm,2,1,2018-10-17,4,1146,2018-10-18,4322
"",2,Stockholm,1,3,2018-08-08,4,1343,2018-08-09,4322
"",2,Stockholm,2,3,2018-03-22,4,1466,2018-03-25,4322
Nej,1,Stockholm,4,2,2018-05-18,4,1624,2018-05-21,4322
"",2,Stockholm,3,3,2018-05-16,4,1640,2018-05-17,4322
"",1,Stockholm,3,3,2018-10-19,4,1741,2018-10-22,4322
"",1,Stockholm,3,1,2018-08-24,4,1761,2018-08-27,4322
"",1,Stockholm,3,1,2018-10-29,4,2445,2018-10-31,4322
"",3,Stockholm,1,2,2018-03-22,4,2874,2018-03-25,4322
"",2,Stockholm,3,3,2018-03-22,4,3119,2018-03-25,4322
Nej,3,Stockholm,2,2,2018-05-25,4,3296,2018-05-28,4322
"",1,Stockholm,3,3,2018-03-22,4,625,2018-03-22,4114
"",2,Stockholm,3,3,2018-09-07,4,691,2018-09-06,4114
"",1,Stockholm,3,2,2018-09-12,4,1299,2018-09-11,4114
"",3,Stockholm,4,1,2018-03-22,4,625,2018-03-23,4114
"",1,Stockholm,1,2,2018-09-07,4,691,2018-09-09,4114
"",3,Stockholm,2,3,2018-09-12,4,1299,2018-09-12,4114
Ja,2,Stockholm,1,2,2018-03-22,4,625,2018-03-25,4114
"",3,Stockholm,2,1,2018-09-07,4,691,2018-09-10,4114
"",2,Stockholm,4,1,2018-09-12,4,1299,2018-09-13,4114
"",3,Stockholm,3,1,2018-04-30,4,295,2018-04-29,4226
"",3,Stockholm,1,3,2018-03-28,4,653,2018-03-27,4226
Ja,2,Stockholm,1,2,2018-09-26,4,750,2018-09-25,4226
"",1,Stockholm,4,2,2018-04-06,4,2976,2018-04-05,4226
"",3,Stockholm,2,3,2018-08-24,4,3260,2018-08-23,4226
"",2,Stockholm,4,2,2018-04-30,4,295,2018-04-30,4226
"",1,Stockholm,4,1,2018-03-28,4,653,2018-03-28,4226
"",3,Stockholm,4,1,2018-09-26,4,750,2018-09-26,4226
"",2,Stockholm,2,1,2018-04-06,4,2976,2018-04-08,4226
"",2,Stockholm,3,2,2018-08-24,4,3260,2018-08-26,4226
"",1,Stockholm,2,3,2018-04-30,4,295,2018-05-01,4226
"",2,Stockholm,3,2,2018-03-28,4,653,2018-03-29,4226
"",1,Stockholm,3,3,2018-09-26,4,750,2018-09-27,4226
Nej,3,Stockholm,3,3,2018-04-06,4,2976,2018-04-09,4226
"",1,Stockholm,1,1,2018-08-24,4,3260,2018-08-27,4226
"",2,Stockholm,3,1,2018-04-10,4,2251,2018-04-09,4224
"",1,Stockholm,4,3,2018-09-26,4,2693,2018-09-25,4224
"",1,Stockholm,2,3,2018-04-10,4,2251,2018-04-10,4224
"",2,Stockholm,2,2,2018-09-26,4,2693,2018-09-26,4224
"",3,Stockholm,4,2,2018-04-10,4,2251,2018-04-11,4224
"",3,Stockholm,1,1,2018-09-26,4,2693,2018-09-27,4224
"",1,Stockholm,3,3,2018-10-12,4,1622,2018-10-11,4115
"",2,Stockholm,4,3,2018-03-22,4,2115,2018-03-22,4115
"",1,Stockholm,1,2,2018-03-22,4,2265,2018-03-22,4115
"",2,Stockholm,1,3,2018-03-22,4,2887,2018-03-22,4115
"",3,Stockholm,1,1,2018-10-12,4,1622,2018-10-14,4115
"",3,Stockholm,3,1,2018-03-22,4,2115,2018-03-23,4115
"",2,Stockholm,2,3,2018-03-22,4,2265,2018-03-23,4115
"",1,Stockholm,3,1,2018-03-22,4,2887,2018-03-23,4115
"",2,Stockholm,4,2,2018-10-12,4,1622,2018-10-15,4115
"",1,Stockholm,1,2,2018-03-22,4,2115,2018-03-25,4115
"",3,Stockholm,4,1,2018-03-22,4,2265,2018-03-25,4115
"",3,Stockholm,4,2,2018-03-22,4,2887,2018-03-25,4115
"",3,Stockholm,2,3,2018-03-30,4,1604,2018-03-29,4115
"",3,Stockholm,3,2,2018-03-22,4,2325,2018-03-22,4115
Nej,2,Stockholm,4,2,2018-08-24,4,2329,2018-08-23,4115
"",2,Stockholm,1,2,2018-03-30,4,1604,2018-04-01,4115
Ja,1,Stockholm,4,3,2018-03-22,4,2325,2018-03-23,4115
Nej,3,Stockholm,3,3,2018-08-24,4,2329,2018-08-26,4115
"",1,Stockholm,4,1,2018-03-30,4,1604,2018-04-02,4115
"",2,Stockholm,1,1,2018-03-22,4,2325,2018-03-25,4115
Nej,1,Stockholm,1,1,2018-08-24,4,2329,2018-08-27,4115
Ja,1,Stockholm,1,1,2018-04-04,4,635,2018-04-03,4212
"",2,Stockholm,4,2,2018-04-04,4,635,2018-04-04,4212
"",3,Stockholm,3,3,2018-04-04,4,635,2018-04-05,4212
"",3,Stockholm,3,1,2018-10-10,4,572,2018-10-09,4225
"",3,Stockholm,3,3,2018-08-22,4,1363,2018-08-21,4225
"",2,Stockholm,3,3,2018-05-04,4,2142,2018-05-03,4225
"",2,Stockholm,1,3,2018-03-22,4,2593,2018-03-22,4225
"",2,Stockholm,3,2,2018-06-08,4,2600,2018-06-07,4225
Nej,2,Stockholm,1,2,2018-08-15,4,2722,2018-08-14,4225
"",2,Stockholm,4,2,2018-10-10,4,572,2018-10-10,4225
"",2,Stockholm,4,1,2018-08-22,4,1363,2018-08-22,4225
"",1,Stockholm,4,1,2018-05-04,4,2142,2018-05-06,4225
Nej,3,Stockholm,4,1,2018-03-22,4,2593,2018-03-23,4225
Nej,3,Stockholm,4,1,2018-06-08,4,2600,2018-06-10,4225
Nej,1,Stockholm,4,3,2018-08-15,4,2722,2018-08-15,4225
"",1,Stockholm,2,3,2018-10-10,4,572,2018-10-11,4225
"",1,Stockholm,2,2,2018-08-22,4,1363,2018-08-23,4225
"",3,Stockholm,1,2,2018-05-04,4,2142,2018-05-07,4225
"",1,Stockholm,2,2,2018-03-22,4,2593,2018-03-25,4225
Nej,1,Stockholm,2,3,2018-06-08,4,2600,2018-06-11,4225
Nej,3,Stockholm,3,1,2018-08-15,4,2722,2018-08-16,4225
"",1,Stockholm,4,3,2018-10-26,4,2281,2018-10-25,4221
"",2,Stockholm,1,2,2018-10-26,4,2281,2018-10-29,4221
"",3,Stockholm,3,1,2018-10-26,4,2281,2018-10-30,4221
Nej,1,Stockholm,1,1,2018-10-12,4,51,2018-10-11,4222
"",2,Stockholm,3,2,2018-08-08,4,69,2018-08-07,4222
"",2,Stockholm,2,1,2018-06-08,4,77,2018-06-07,4222
"",3,Stockholm,1,3,2018-05-16,4,100,2018-05-15,4222
Ja,2,Stockholm,1,2,2018-04-10,4,145,2018-04-09,4222
"",2,Stockholm,1,3,2018-03-22,4,171,2018-03-22,4222
"",3,Stockholm,3,2,2018-03-26,4,209,2018-03-25,4222
"",1,Stockholm,1,1,2018-05-07,4,232,2018-05-06,4222
"",1,Stockholm,3,1,2018-05-16,4,260,2018-05-15,4222
Ja,1,Stockholm,2,1,2018-03-28,4,307,2018-03-27,4222
Ja,3,Stockholm,4,2,2018-03-22,4,386,2018-03-22,4222
"",1,Stockholm,2,1,2018-10-31,4,520,2018-10-31,4222
"",3,Stockholm,2,3,2018-10-31,4,693,2018-10-31,4222
"",1,Stockholm,3,1,2018-03-22,4,720,2018-03-22,4222
"",3,Stockholm,4,3,2018-08-13,4,729,2018-08-12,4222
"",2,Stockholm,4,2,2018-03-22,4,862,2018-03-22,4222
"",2,Stockholm,2,3,2018-03-30,4,981,2018-03-29,4222
Ja,1,Stockholm,3,3,2018-10-03,4,1032,2018-10-02,4222
"",3,Stockholm,4,2,2018-08-17,4,1075,2018-08-16,4222
"",2,Stockholm,4,3,2018-08-29,4,1087,2018-08-28,4222
Ja,1,Stockholm,4,1,2018-04-04,4,1496,2018-04-03,4222
"",3,Stockholm,1,3,2018-04-04,4,1541,2018-04-03,4222
"",1,Stockholm,3,1,2018-04-20,4,1605,2018-04-19,4222
"",2,Stockholm,3,3,2018-06-04,4,1618,2018-06-03,4222
"",2,Stockholm,1,1,2018-03-30,4,1645,2018-03-29,4222
Nej,1,Stockholm,3,3,2018-10-05,4,1695,2018-10-04,4222
"",1,Stockholm,3,2,2018-03-28,4,1758,2018-03-27,4222
"",2,Stockholm,2,1,2018-05-04,4,1792,2018-05-03,4222
"",1,Stockholm,1,1,2018-04-04,4,1871,2018-04-03,4222
"",2,Stockholm,2,3,2018-03-26,4,1897,2018-03-25,4222
"",3,Stockholm,2,1,2018-03-22,4,1898,2018-03-22,4222
"",1,Stockholm,3,1,2018-04-10,4,1992,2018-04-09,4222
"",3,Stockholm,1,3,2018-06-04,4,2040,2018-06-03,4222
"",2,Stockholm,4,1,2018-04-11,4,2067,2018-04-10,4222
Ja,2,Stockholm,4,1,2018-09-19,4,2161,2018-09-18,4222
"",1,Stockholm,3,3,2018-03-22,4,2170,2018-03-22,4222
"",1,Stockholm,1,3,2018-03-22,4,2197,2018-03-22,4222
"",1,Stockholm,3,1,2018-03-26,4,2295,2018-03-25,4222
"",3,Stockholm,2,2,2018-05-16,4,2365,2018-05-15,4222
"",1,Stockholm,1,3,2018-05-16,4,2466,2018-05-15,4222
"",1,Stockholm,2,1,2018-08-13,4,2505,2018-08-12,4222
Ja,3,Stockholm,2,3,2018-04-27,4,2723,2018-04-26,4222
Nej,2,Stockholm,2,3,2018-05-16,4,2745,2018-05-15,4222
"",1,Stockholm,1,2,2018-03-22,4,2754,2018-03-22,4222
"",1,Stockholm,3,3,2018-10-15,4,2759,2018-10-14,4222
Ja,1,Stockholm,1,3,2018-08-24,4,2809,2018-08-23,4222
"",1,Stockholm,1,3,2018-03-22,4,2902,2018-03-22,4222
"",2,Stockholm,1,2,2018-03-22,4,3008,2018-03-22,4222
"",3,Stockholm,2,1,2018-10-24,4,3063,2018-10-23,4222
"",3,Stockholm,3,2,2018-03-22,4,3064,2018-03-22,4222
Nej,2,Stockholm,3,2,2018-10-12,4,51,2018-10-14,4222
"",1,Stockholm,1,3,2018-08-08,4,69,2018-08-08,4222
"",3,Stockholm,1,2,2018-06-08,4,77,2018-06-10,4222
"",2,Stockholm,3,2,2018-05-16,4,100,2018-05-16,4222
"",3,Stockholm,3,3,2018-04-10,4,145,2018-04-10,4222
"",1,Stockholm,4,2,2018-03-22,4,171,2018-03-23,4222
"",2,Stockholm,4,1,2018-03-26,4,209,2018-03-26,4222
"",3,Stockholm,4,2,2018-05-07,4,232,2018-05-07,4222
Nej,3,Stockholm,1,2,2018-05-16,4,260,2018-05-16,4222
"",3,Stockholm,3,2,2018-03-28,4,307,2018-03-28,4222
Ja,2,Stockholm,1,1,2018-03-22,4,386,2018-03-23,4222
"",3,Stockholm,3,2,2018-10-31,4,520,2018-11-01,4222
"",2,Stockholm,3,2,2018-10-31,4,693,2018-11-01,4222
"",3,Stockholm,4,3,2018-03-22,4,720,2018-03-23,4222
"",1,Stockholm,2,1,2018-08-13,4,729,2018-08-13,4222
"",1,Stockholm,1,1,2018-03-22,4,862,2018-03-23,4222
"",3,Stockholm,1,1,2018-03-30,4,981,2018-04-01,4222
Ja,2,Stockholm,4,2,2018-10-03,4,1032,2018-10-03,4222
Ja,1,Stockholm,3,3,2018-08-17,4,1075,2018-08-19,4222
"",3,Stockholm,3,1,2018-08-29,4,1087,2018-08-29,4222
"",2,Stockholm,3,3,2018-04-04,4,1496,2018-04-04,4222
"",2,Stockholm,3,1,2018-04-04,4,1541,2018-04-04,4222
"",2,Stockholm,4,2,2018-04-20,4,1605,2018-04-22,4222
"",3,Stockholm,1,2,2018-06-04,4,1618,2018-06-04,4222
"",3,Stockholm,3,3,2018-03-30,4,1645,2018-04-01,4222
Nej,3,Stockholm,4,1,2018-10-05,4,1695,2018-10-07,4222
"",2,Stockholm,4,1,2018-03-28,4,1758,2018-03-28,4222
"",1,Stockholm,3,3,2018-05-04,4,1792,2018-05-06,4222
"",2,Stockholm,3,3,2018-04-04,4,1871,2018-04-04,4222
"",1,Stockholm,3,1,2018-03-26,4,1897,2018-03-26,4222
"",1,Stockholm,1,2,2018-03-22,4,1898,2018-03-23,4222
"",3,Stockholm,1,2,2018-04-10,4,1992,2018-04-10,4222
"",2,Stockholm,2,2,2018-06-04,4,2040,2018-06-04,4222
"",1,Stockholm,1,3,2018-04-11,4,2067,2018-04-11,4222
Ja,1,Stockholm,3,3,2018-09-19,4,2161,2018-09-19,4222
"",3,Stockholm,2,1,2018-03-22,4,2170,2018-03-23,4222
"",2,Stockholm,4,2,2018-03-22,4,2197,2018-03-23,4222
Ja,3,Stockholm,1,3,2018-03-26,4,2295,2018-03-26,4222
"",2,Stockholm,4,1,2018-05-16,4,2365,2018-05-16,4222
"",3,Stockholm,3,2,2018-05-16,4,2466,2018-05-16,4222
"",2,Stockholm,4,2,2018-08-13,4,2505,2018-08-13,4222
Ja,2,Stockholm,1,1,2018-04-27,4,2723,2018-04-29,4222
"",1,Stockholm,3,1,2018-05-16,4,2745,2018-05-16,4222
"",2,Stockholm,3,3,2018-03-22,4,2754,2018-03-23,4222
"",3,Stockholm,4,2,2018-10-15,4,2759,2018-10-15,4222
Nej,3,Stockholm,4,1,2018-08-24,4,2809,2018-08-26,4222
"",3,Stockholm,2,1,2018-03-22,4,2902,2018-03-23,4222
"",3,Stockholm,2,1,2018-03-22,4,3008,2018-03-23,4222
Ja,2,Stockholm,1,3,2018-10-24,4,3063,2018-10-24,4222
Ja,2,Stockholm,1,1,2018-03-22,4,3064,2018-03-23,4222
"",3,Stockholm,2,3,2018-10-12,4,51,2018-10-15,4222
"",3,Stockholm,4,1,2018-08-08,4,69,2018-08-09,4222
"",1,Stockholm,3,3,2018-06-08,4,77,2018-06-11,4222
"",1,Stockholm,2,1,2018-05-16,4,100,2018-05-17,4222
"",1,Stockholm,2,1,2018-04-10,4,145,2018-04-11,4222
"",3,Stockholm,2,1,2018-03-22,4,171,2018-03-25,4222
"",1,Stockholm,2,3,2018-03-26,4,209,2018-03-27,4222
"",2,Stockholm,3,3,2018-05-07,4,232,2018-05-08,4222
Nej,2,Stockholm,2,3,2018-05-16,4,260,2018-05-17,4222
"",2,Stockholm,1,3,2018-03-28,4,307,2018-03-29,4222
Ja,1,Stockholm,3,3,2018-03-22,4,386,2018-03-25,4222
"",2,Stockholm,4,3,2018-10-31,4,520,2018-11-02,4222
"",1,Stockholm,1,1,2018-10-31,4,693,2018-11-02,4222
"",2,Stockholm,1,2,2018-03-22,4,720,2018-03-25,4222
"",2,Stockholm,3,2,2018-08-13,4,729,2018-08-14,4222
"",3,Stockholm,2,3,2018-03-22,4,862,2018-03-25,4222
"",1,Stockholm,3,2,2018-03-30,4,981,2018-04-02,4222
Ja,3,Stockholm,2,1,2018-10-03,4,1032,2018-10-04,4222
Ja,2,Stockholm,1,1,2018-08-17,4,1075,2018-08-20,4222
Ja,1,Stockholm,2,2,2018-08-29,4,1087,2018-08-30,4222
"",3,Stockholm,1,2,2018-04-04,4,1496,2018-04-05,4222
"",1,Stockholm,4,2,2018-04-04,4,1541,2018-04-05,4222
"",3,Stockholm,1,3,2018-04-20,4,1605,2018-04-23,4222
"",1,Stockholm,4,1,2018-06-04,4,1618,2018-06-05,4222
"",1,Stockholm,2,2,2018-03-30,4,1645,2018-04-02,4222
Nej,2,Stockholm,1,2,2018-10-05,4,1695,2018-10-08,4222
Ja,3,Stockholm,1,3,2018-03-28,4,1758,2018-03-29,4222
Nej,3,Stockholm,1,2,2018-05-04,4,1792,2018-05-07,4222
"",3,Stockholm,4,2,2018-04-04,4,1871,2018-04-05,4222
"",3,Stockholm,1,2,2018-03-26,4,1897,2018-03-27,4222
"",2,Stockholm,3,3,2018-03-22,4,1898,2018-03-25,4222
"",2,Stockholm,4,3,2018-04-10,4,1992,2018-04-11,4222
"",1,Stockholm,3,1,2018-06-04,4,2040,2018-06-05,4222
"",3,Stockholm,2,2,2018-04-11,4,2067,2018-04-12,4222
"",3,Stockholm,1,2,2018-09-19,4,2161,2018-09-20,4222
"",2,Stockholm,1,2,2018-03-22,4,2170,2018-03-25,4222
"",3,Stockholm,3,1,2018-03-22,4,2197,2018-03-25,4222
"",2,Stockholm,2,2,2018-03-26,4,2295,2018-03-27,4222
"",1,Stockholm,1,3,2018-05-16,4,2365,2018-05-17,4222
"",2,Stockholm,4,1,2018-05-16,4,2466,2018-05-17,4222
"",3,Stockholm,3,3,2018-08-13,4,2505,2018-08-14,4222
Ja,1,Stockholm,4,2,2018-04-27,4,2723,2018-04-30,4222
"",3,Stockholm,4,2,2018-05-16,4,2745,2018-05-17,4222
"",3,Stockholm,2,1,2018-03-22,4,2754,2018-03-25,4222
"",2,Stockholm,2,1,2018-10-15,4,2759,2018-10-16,4222
Ja,2,Stockholm,2,2,2018-08-24,4,2809,2018-08-27,4222
"",2,Stockholm,4,2,2018-03-22,4,2902,2018-03-25,4222
Ja,1,Stockholm,3,3,2018-03-22,4,3008,2018-03-25,4222
Ja,1,Stockholm,3,2,2018-10-24,4,3063,2018-10-25,4222
Ja,1,Stockholm,2,3,2018-03-22,4,3064,2018-03-25,4222
Intresserad,1,Stockholm,1,2,2018-03-30,4,1535,2018-03-29,4323
Intresserad,2,Stockholm,2,1,2018-03-30,4,1535,2018-04-01,4323
Intresserad,3,Stockholm,4,3,2018-03-30,4,1535,2018-04-02,4323
"",1,Stockholm,1,3,2018-03-22,5,78,2018-03-22,5242
Ja,3,Stockholm,2,3,2018-03-22,5,364,2018-03-22,5242
Intresserad,1,Stockholm,2,1,2018-03-22,5,2410,2018-03-22,5242
"",2,Stockholm,4,2,2018-10-08,5,2763,2018-10-07,5242
Ja,2,Stockholm,4,3,2018-03-22,5,2847,2018-03-22,5242
Ja,3,Stockholm,3,3,2018-04-25,5,2918,2018-04-24,5242
"",3,Stockholm,3,2,2018-03-22,5,78,2018-03-23,5242
Ja,2,Stockholm,3,1,2018-03-22,5,364,2018-03-23,5242
Intresserad,2,Stockholm,3,3,2018-03-22,5,2410,2018-03-23,5242
Ja,3,Stockholm,3,1,2018-10-08,5,2763,2018-10-08,5242
Ja,3,Stockholm,3,2,2018-03-22,5,2847,2018-03-23,5242
Ja,1,Stockholm,4,1,2018-04-25,5,2918,2018-04-25,5242
"",2,Stockholm,2,1,2018-03-22,5,78,2018-03-25,5242
Ja,1,Stockholm,4,2,2018-03-22,5,364,2018-03-25,5242
"",3,Stockholm,1,2,2018-03-22,5,2410,2018-03-25,5242
Ja,1,Stockholm,1,3,2018-10-08,5,2763,2018-10-09,5242
Ja,1,Stockholm,2,1,2018-03-22,5,2847,2018-03-25,5242
"",2,Stockholm,1,2,2018-04-25,5,2918,2018-04-26,5242
Nej,2,Stockholm,2,1,2018-04-23,5,1313,2018-04-22,5169
Nej,3,Stockholm,4,2,2018-04-23,5,1313,2018-04-23,5169
Nej,1,Stockholm,1,3,2018-04-23,5,1313,2018-04-24,5169
"",3,Stockholm,3,1,2018-04-04,5,455,2018-04-03,5132
"",3,Stockholm,4,1,2018-04-11,5,1915,2018-04-10,5132
"",1,Stockholm,4,2,2018-08-24,5,2074,2018-08-23,5132
Nej,2,Stockholm,2,2,2018-03-28,5,2113,2018-03-27,5132
"",1,Stockholm,3,2,2018-03-22,5,3125,2018-03-22,5132
"",1,Stockholm,1,3,2018-04-04,5,455,2018-04-04,5132
"",1,Stockholm,2,2,2018-04-11,5,1915,2018-04-11,5132
"",3,Stockholm,2,3,2018-08-24,5,2074,2018-08-26,5132
Ja,1,Stockholm,3,3,2018-03-28,5,2113,2018-03-28,5132
"",3,Stockholm,2,3,2018-03-22,5,3125,2018-03-23,5132
"",2,Stockholm,2,2,2018-04-04,5,455,2018-04-05,5132
"",2,Stockholm,1,3,2018-04-11,5,1915,2018-04-12,5132
"",2,Stockholm,3,1,2018-08-24,5,2074,2018-08-27,5132
Nej,3,Stockholm,4,1,2018-03-28,5,2113,2018-03-29,5132
"",2,Stockholm,1,1,2018-03-22,5,3125,2018-03-25,5132
